path	disposition	target_path	batch	notes
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250720_库存管理，结构才是问题所在/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250720_库存管理，结构才是问题所在/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250720_库存管理，结构才是问题所在/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250811_存量思维VS增量思维：财务高手是如何为企业创造价值的/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250811_存量思维VS增量思维：财务高手是如何为企业创造价值的/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20250811_存量思维VS增量思维：财务高手是如何为企业创造价值的/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251005_财务审核合同的关键要点清单/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251005_财务审核合同的关键要点清单/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251005_财务审核合同的关键要点清单/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251005_财务审核合同的关键要点清单/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251005_财务审核合同的关键要点清单/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251006_沉没成本，不能参与重大决策！/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251006_沉没成本，不能参与重大决策！/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251006_沉没成本，不能参与重大决策！/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251006_沉没成本，不能参与重大决策！/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251006_沉没成本，不能参与重大决策！/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/images/img001.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251020_预算的关键从来不是准不准确/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/images/img001.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251021_企业管理报表.xlsx/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img005.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/images/img006.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251022_新产品盈亏平衡测算模型.xlsx/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img002.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img004.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/images/img009.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251024_资金预测：核心流程与方法（附Excel模型）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img004.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img009.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img010.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img011.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img012.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img013.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img014.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/images/img015.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251109_2025年财务总监工作总结（可下载PPT模板）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img002.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img004.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img005.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img007.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img009.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img010.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img011.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img012.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/images/img013.webp	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251110_存货周转率：没有拆解等于没有分析/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img004.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img009.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img010.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img011.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img012.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img013.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img014.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img015.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img016.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img017.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img018.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/images/img019.webp	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20251122_从0到1搭建公司财务体系（附思维导图、实操手册）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img005.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img006.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img007.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img009.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img010.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img011.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img012.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img013.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img014.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img015.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img016.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img017.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img018.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img019.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img020.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img021.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img022.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img023.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img024.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img025.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img026.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img027.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img028.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img029.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/images/img030.webp	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告.pptx/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/02_财务管理/20260106_2025年应收账款分析报告/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
